GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
1400000US22119031900,22119031900,"Census Tract 319, Webster Parish, Louisiana",3378,3365,514,2836,2,1,0,0,12,13,3,9,0,0,0,0,1
1400000US22119032000,22119032000,"Census Tract 320, Webster Parish, Louisiana",3180,3159,2305,811,10,8,5,0,20,21,9,0,0,0,0,9,3
1400000US22119032100,22119032100,"Census Tract 321, Webster Parish, Louisiana",7190,7116,4844,2180,18,3,1,4,66,74,29,23,6,0,0,6,10
1400000US22121020100,22121020100,"Census Tract 201, West Baton Rouge Parish, Louisiana",4684,4639,2035,2579,7,1,0,2,15,45,29,6,0,0,0,7,3
1400000US22121020200,22121020200,"Census Tract 202, West Baton Rouge Parish, Louisiana",3078,2985,1714,1188,10,20,1,4,48,93,55,5,0,1,0,22,10
1400000US22121020300,22121020300,"Census Tract 203, West Baton Rouge Parish, Louisiana",5377,5343,3699,1570,14,9,1,4,46,34,24,4,0,0,0,5,1
1400000US22121020400,22121020400,"Census Tract 204, West Baton Rouge Parish, Louisiana",8462,8321,5946,2312,13,9,2,0,39,141,59,2,0,0,1,70,9
1400000US22123980100,22123980100,"Census Tract 9801, West Carroll Parish, Louisiana",5043,4966,4132,792,18,6,0,0,18,77,44,5,0,0,1,26,1
1400000US22123980200,22123980200,"Census Tract 9802, West Carroll Parish, Louisiana",4030,3975,3628,320,7,9,0,1,10,55,31,0,1,0,0,22,1
1400000US22123980300,22123980300,"Census Tract 9803, West Carroll Parish, Louisiana",3241,3207,1981,1203,5,1,0,0,17,34,22,5,0,0,0,4,3
1400000US22125951701,22125951701,"Census Tract 9517.01, West Feliciana Parish, Louisiana",3152,3138,1355,1741,14,3,1,0,24,14,7,6,0,0,0,0,1
1400000US22125951702,22125951702,"Census Tract 9517.02, West Feliciana Parish, Louisiana",5496,5398,1570,3819,1,3,0,1,4,98,58,38,0,0,0,2,0
1400000US22125951800,22125951800,"Census Tract 9518, West Feliciana Parish, Louisiana",6463,6418,4338,2015,15,19,2,0,29,45,20,14,0,0,0,2,9
1400000US22127960100,22127960100,"Census Tract 9601, Winn Parish, Louisiana",4155,4108,3764,283,16,8,7,1,29,47,33,0,2,0,0,8,4
1400000US22127960200,22127960200,"Census Tract 9602, Winn Parish, Louisiana",6523,6492,4338,2063,42,10,2,0,37,31,15,7,0,0,0,3,6
1400000US22127960300,22127960300,"Census Tract 9603, Winn Parish, Louisiana",3449,3426,1599,1777,8,5,0,0,37,23,17,2,1,0,0,2,1
1400000US22127960400,22127960400,"Census Tract 9604, Winn Parish, Louisiana",2767,2721,1399,1273,15,4,0,1,29,46,30,6,0,0,0,7,3
